,Patient,Frame,Cluster,Pose
2830,Patient_1,8936,0,Standing
2831,Patient_1,8937,0,Standing
2832,Patient_1,8938,0,Standing
2833,Patient_1,8939,0,Standing
2834,Patient_1,8940,0,Standing
2835,Patient_1,8941,0,Standing
2836,Patient_1,8943,0,Standing
2837,Patient_1,8944,0,Standing
2838,Patient_1,8945,0,Standing
2839,Patient_1,8946,0,Standing
2840,Patient_1,8947,0,Standing
2841,Patient_1,8948,0,Standing
2842,Patient_1,8949,0,Standing
2843,Patient_1,8950,0,Standing
2844,Patient_1,8951,0,Standing
2845,Patient_1,8952,0,Standing
2846,Patient_1,8954,0,Standing
2847,Patient_1,8955,0,Standing
2848,Patient_1,8956,0,Standing
2849,Patient_1,8957,0,Standing
2850,Patient_1,8958,0,Standing
2851,Patient_1,8959,0,Standing
2852,Patient_1,8960,0,Standing
2853,Patient_1,8961,0,Standing
2854,Patient_1,8962,0,Standing
2855,Patient_1,8963,0,Standing
2856,Patient_1,8965,0,Standing
2857,Patient_1,8966,0,Standing
2858,Patient_1,8967,0,Standing
2859,Patient_1,8968,0,Standing
2860,Patient_1,8969,0,Standing
2861,Patient_1,8970,0,Standing
2862,Patient_1,8971,0,Standing
2863,Patient_1,8972,0,Standing
2864,Patient_1,8973,0,Standing
2865,Patient_1,8974,0,Standing
2866,Patient_1,8976,0,Standing
2867,Patient_1,8977,0,Standing
2868,Patient_1,8978,0,Standing
2869,Patient_1,8979,0,Standing
2870,Patient_1,8980,0,Standing
2871,Patient_1,8981,0,Standing
2872,Patient_1,8982,0,Standing
2873,Patient_1,8983,0,Standing
2874,Patient_1,8984,0,Standing
2875,Patient_1,8985,0,Standing
2876,Patient_1,8987,0,Standing
2877,Patient_1,8988,0,Standing
2878,Patient_1,8989,0,Standing
2879,Patient_1,8990,0,Standing
2880,Patient_1,8991,0,Standing
2881,Patient_1,8992,0,Standing
2882,Patient_1,8993,0,Standing
2883,Patient_1,8994,0,Standing
2884,Patient_1,8995,0,Standing
2885,Patient_1,8996,0,Standing
2886,Patient_1,8998,0,Standing
2887,Patient_1,8999,0,Standing
2888,Patient_1,9000,0,Standing
2889,Patient_1,9001,0,Standing
2890,Patient_1,9002,0,Standing
2891,Patient_1,9003,0,Standing
2892,Patient_1,9004,0,Standing
2893,Patient_1,9005,0,Standing
2894,Patient_1,9006,0,Standing
2895,Patient_1,9007,0,Standing
2896,Patient_1,9010,0,Standing
2897,Patient_1,9011,0,Standing
2898,Patient_1,9012,0,Standing
2899,Patient_1,9013,0,Standing
2900,Patient_1,9014,0,Standing
2901,Patient_1,9015,0,Standing
2902,Patient_1,9016,0,Standing
2903,Patient_1,9017,0,Standing
2904,Patient_1,9018,0,Standing
2905,Patient_1,9019,0,Standing
2906,Patient_1,9021,0,Standing
2907,Patient_1,9022,0,Standing
2908,Patient_1,9023,0,Standing
2909,Patient_1,9024,0,Standing
2910,Patient_1,9025,0,Standing
2911,Patient_1,9026,0,Standing
2912,Patient_1,9027,0,Standing
2913,Patient_1,9028,0,Standing
2914,Patient_1,9029,0,Standing
2915,Patient_1,9030,0,Standing
2916,Patient_1,9032,0,Standing
2917,Patient_1,9033,0,Standing
2918,Patient_1,9034,0,Standing
2919,Patient_1,9035,0,Standing
2920,Patient_1,9036,0,Standing
2921,Patient_1,9037,0,Standing
2922,Patient_1,9038,0,Standing
2923,Patient_1,9039,0,Standing
2924,Patient_1,9040,0,Standing
2925,Patient_1,9041,0,Standing
2926,Patient_1,9043,0,Standing
2927,Patient_1,9044,0,Standing
2928,Patient_1,9045,0,Standing
2929,Patient_1,9046,0,Standing
2930,Patient_1,9047,0,Standing
2931,Patient_1,9048,0,Standing
2932,Patient_1,9049,0,Standing
2933,Patient_1,9050,0,Standing
2934,Patient_1,9051,0,Standing
2935,Patient_1,9052,0,Standing
2936,Patient_1,9054,0,Standing
2937,Patient_1,9055,0,Standing
2938,Patient_1,9056,0,Standing
2939,Patient_1,9057,0,Standing
2940,Patient_1,9058,0,Standing
2941,Patient_1,9059,0,Standing
2942,Patient_1,9060,0,Standing
2943,Patient_1,9061,0,Standing
2944,Patient_1,9062,0,Standing
2945,Patient_1,9063,0,Standing
2946,Patient_1,9065,0,Standing
2947,Patient_1,9066,0,Standing
2948,Patient_1,9067,0,Standing
2949,Patient_1,9068,0,Standing
2950,Patient_1,9069,0,Standing
2951,Patient_1,9070,0,Standing
2952,Patient_1,9071,0,Standing
2953,Patient_1,9072,0,Standing
2954,Patient_1,9073,0,Standing
2955,Patient_1,9074,0,Standing
2956,Patient_1,9076,0,Standing
2957,Patient_1,9077,0,Standing
2958,Patient_1,9078,0,Standing
2959,Patient_1,9079,0,Standing
2960,Patient_1,9080,0,Standing
2961,Patient_1,9081,0,Standing
2962,Patient_1,9082,0,Standing
2963,Patient_1,9083,0,Standing
2964,Patient_1,9084,0,Standing
2965,Patient_1,9085,0,Standing
2966,Patient_1,9087,0,Standing
2967,Patient_1,9088,0,Standing
2968,Patient_1,9089,0,Standing
2969,Patient_1,9090,0,Standing
2970,Patient_1,9091,0,Standing
2971,Patient_1,9092,0,Standing
2972,Patient_1,9093,0,Standing
2973,Patient_1,9094,0,Standing
2974,Patient_1,9095,0,Standing
2975,Patient_1,9096,0,Standing
2976,Patient_1,9098,0,Standing
2977,Patient_1,9099,0,Standing
2978,Patient_1,9100,0,Standing
2979,Patient_1,9101,0,Standing
2980,Patient_1,9102,0,Standing
2981,Patient_1,9103,0,Standing
2982,Patient_1,9104,0,Standing
2983,Patient_1,9105,0,Standing
2984,Patient_1,9106,0,Standing
2985,Patient_1,9107,0,Standing
2986,Patient_1,9109,0,Standing
2987,Patient_1,9110,0,Standing
2988,Patient_1,9111,0,Standing
2989,Patient_1,9112,0,Standing
2990,Patient_1,9113,0,Standing
2991,Patient_1,9114,0,Standing
2992,Patient_1,9115,0,Standing
2993,Patient_1,9116,0,Standing
2994,Patient_1,9117,0,Standing
2995,Patient_1,9118,0,Standing
2996,Patient_1,9121,0,Standing
2997,Patient_1,9122,0,Standing
2998,Patient_1,9123,0,Standing
2999,Patient_1,9124,0,Standing
3000,Patient_1,9125,0,Standing
3001,Patient_1,9126,0,Standing
3002,Patient_1,9127,0,Standing
3003,Patient_1,9128,0,Standing
3004,Patient_1,9129,0,Standing
3005,Patient_1,9130,0,Standing
3006,Patient_1,9132,0,Standing
3007,Patient_1,9133,0,Standing
3008,Patient_1,9134,0,Standing
3009,Patient_1,9135,0,Standing
3010,Patient_1,9136,0,Standing
3011,Patient_1,9137,0,Standing
3012,Patient_1,9138,0,Standing
3013,Patient_1,9139,0,Standing
3014,Patient_1,9140,0,Standing
3015,Patient_1,9141,0,Standing
3016,Patient_1,9143,0,Standing
3017,Patient_1,9144,0,Standing
3018,Patient_1,9145,0,Standing
3019,Patient_1,9146,0,Standing
3020,Patient_1,9147,0,Standing
3021,Patient_1,9148,0,Standing
3022,Patient_1,9149,0,Standing
3023,Patient_1,9150,0,Standing
3024,Patient_1,9151,0,Standing
3025,Patient_1,9152,0,Standing
3026,Patient_1,9154,0,Standing
3027,Patient_1,9155,0,Standing
3028,Patient_1,9156,0,Standing
3029,Patient_1,9157,0,Standing
3030,Patient_1,9158,0,Standing
3031,Patient_1,9159,0,Standing
3032,Patient_1,9160,0,Standing
3033,Patient_1,9161,0,Standing
3034,Patient_1,9162,0,Standing
3035,Patient_1,9163,0,Standing
3036,Patient_1,9165,0,Standing
3037,Patient_1,9166,0,Standing
3038,Patient_1,9167,0,Standing
3039,Patient_1,9168,0,Standing
3040,Patient_1,9169,0,Standing
3041,Patient_1,9170,0,Standing
3042,Patient_1,9171,0,Standing
3043,Patient_1,9172,0,Standing
3044,Patient_1,9173,0,Standing
3045,Patient_1,9174,0,Standing
3046,Patient_1,9176,0,Standing
3047,Patient_1,9177,0,Standing
3048,Patient_1,9178,0,Standing
3049,Patient_1,9179,0,Standing
3050,Patient_1,9180,0,Standing
3051,Patient_1,9181,0,Standing
3052,Patient_1,9182,0,Standing
3053,Patient_1,9183,0,Standing
3054,Patient_1,9184,0,Standing
3055,Patient_1,9185,0,Standing
3056,Patient_1,9187,0,Standing
3057,Patient_1,9188,0,Standing
3058,Patient_1,9189,0,Standing
3059,Patient_1,9190,0,Standing
3060,Patient_1,9191,0,Standing
3061,Patient_1,9192,0,Standing
3062,Patient_1,9193,0,Standing
3063,Patient_1,9194,0,Standing
3064,Patient_1,9195,0,Standing
3065,Patient_1,9196,0,Standing
3066,Patient_1,9198,0,Standing
3067,Patient_1,9199,0,Standing
3068,Patient_1,9200,0,Standing
3069,Patient_1,9201,0,Standing
3070,Patient_1,9202,0,Standing
3071,Patient_1,9203,0,Standing
3072,Patient_1,9204,0,Standing
3073,Patient_1,9205,0,Standing
3074,Patient_1,9206,0,Standing
3075,Patient_1,9207,0,Standing
3076,Patient_1,9209,0,Standing
3077,Patient_1,9210,0,Standing
3078,Patient_1,9211,0,Standing
3079,Patient_1,9212,0,Standing
3080,Patient_1,9213,0,Standing
3081,Patient_1,9214,0,Standing
3082,Patient_1,9215,0,Standing
3083,Patient_1,9216,0,Standing
3084,Patient_1,9217,0,Standing
3085,Patient_1,9218,0,Standing
3086,Patient_1,9220,0,Standing
3087,Patient_1,9221,0,Standing
3088,Patient_1,9222,0,Standing
3089,Patient_1,9223,0,Standing
3090,Patient_1,9224,0,Standing
3091,Patient_1,9225,0,Standing
3092,Patient_1,9226,0,Standing
3093,Patient_1,9227,0,Standing
3094,Patient_1,9228,0,Standing
3095,Patient_1,9229,0,Standing
3096,Patient_1,9232,0,Standing
3097,Patient_1,9233,0,Standing
3098,Patient_1,9234,0,Standing
3099,Patient_1,9235,0,Standing
3100,Patient_1,9236,0,Standing
3101,Patient_1,9237,0,Standing
3102,Patient_1,9238,0,Standing
3103,Patient_1,9239,0,Standing
3104,Patient_1,9240,0,Standing
3105,Patient_1,9241,0,Standing
3106,Patient_1,9243,0,Standing
3107,Patient_1,9244,0,Standing
3108,Patient_1,9245,0,Standing
3109,Patient_1,9246,0,Standing
3110,Patient_1,9247,0,Standing
3111,Patient_1,9248,0,Standing
3112,Patient_1,9249,0,Standing
3113,Patient_1,9250,0,Standing
3114,Patient_1,9251,0,Standing
3115,Patient_1,9252,0,Standing
3116,Patient_1,9254,0,Standing
3117,Patient_1,9255,0,Standing
3118,Patient_1,9256,0,Standing
3119,Patient_1,9257,0,Standing
3120,Patient_1,9258,0,Standing
3121,Patient_1,9259,0,Standing
3122,Patient_1,9260,0,Standing
3123,Patient_1,9261,0,Standing
3124,Patient_1,9262,0,Standing
3125,Patient_1,9263,0,Standing
3126,Patient_1,9265,0,Standing
3127,Patient_1,9266,0,Standing
3128,Patient_1,9267,0,Standing
3129,Patient_1,9268,0,Standing
3130,Patient_1,9269,0,Standing
3131,Patient_1,9270,0,Standing
3132,Patient_1,9271,0,Standing
3133,Patient_1,9272,0,Standing
3134,Patient_1,9273,0,Standing
3135,Patient_1,9274,0,Standing
3136,Patient_1,9276,0,Standing
3137,Patient_1,9277,0,Standing
3138,Patient_1,9278,0,Standing
3139,Patient_1,9279,0,Standing
3140,Patient_1,9280,0,Standing
3141,Patient_1,9281,0,Standing
3142,Patient_1,9282,0,Standing
3143,Patient_1,9283,0,Standing
3144,Patient_1,9284,0,Standing
3145,Patient_1,9285,0,Standing
3146,Patient_1,9287,0,Standing
3147,Patient_1,9288,0,Standing
3148,Patient_1,9289,0,Standing
3149,Patient_1,9290,0,Standing
3150,Patient_1,9291,0,Standing
3151,Patient_1,9292,0,Standing
3152,Patient_1,9293,0,Standing
3153,Patient_1,9294,0,Standing
3154,Patient_1,9295,0,Standing
3155,Patient_1,9296,0,Standing
3156,Patient_1,9298,0,Standing
3157,Patient_1,9299,0,Standing
3158,Patient_1,9300,0,Standing
3159,Patient_1,9301,0,Standing
3160,Patient_1,9302,0,Standing
3161,Patient_1,9303,0,Standing
3162,Patient_1,9304,0,Standing
3163,Patient_1,9305,0,Standing
3164,Patient_1,9306,0,Standing
3165,Patient_1,9307,0,Standing
3166,Patient_1,9309,0,Standing
3167,Patient_1,9310,0,Standing
3168,Patient_1,9311,0,Standing
3169,Patient_1,9312,0,Standing
3170,Patient_1,9313,0,Standing
3171,Patient_1,9314,0,Standing
3172,Patient_1,9315,0,Standing
3173,Patient_1,9316,0,Standing
3174,Patient_1,9317,0,Standing
3175,Patient_1,9318,0,Standing
3176,Patient_1,9320,0,Standing
3177,Patient_1,9321,0,Standing
3178,Patient_1,9322,0,Standing
3179,Patient_1,9323,0,Standing
3180,Patient_1,9324,0,Standing
3181,Patient_1,9325,0,Standing
3182,Patient_1,9326,0,Standing
3183,Patient_1,9327,0,Standing
3184,Patient_1,9328,0,Standing
3185,Patient_1,9329,0,Standing
3186,Patient_1,9331,0,Standing
3187,Patient_1,9332,0,Standing
3188,Patient_1,9333,0,Standing
3189,Patient_1,9334,0,Standing
3190,Patient_1,9335,0,Standing
3191,Patient_1,9336,0,Standing
3192,Patient_1,9337,0,Standing
3193,Patient_1,9338,0,Standing
3194,Patient_1,9339,0,Standing
3195,Patient_1,9340,0,Standing
3196,Patient_1,9343,0,Standing
3197,Patient_1,9344,0,Standing
3198,Patient_1,9345,0,Standing
3199,Patient_1,9346,0,Standing
3200,Patient_1,9347,0,Standing
3201,Patient_1,9348,0,Standing
3202,Patient_1,9349,0,Standing
3203,Patient_1,9350,0,Standing
3204,Patient_1,9351,0,Standing
3205,Patient_1,9352,0,Standing
3206,Patient_1,9354,0,Standing
3207,Patient_1,9355,0,Standing
3208,Patient_1,9356,0,Standing
3209,Patient_1,9357,0,Standing
3210,Patient_1,9358,0,Standing
3211,Patient_1,9359,0,Standing
3212,Patient_1,9360,0,Standing
3213,Patient_1,9361,0,Standing
3214,Patient_1,9362,0,Standing
3215,Patient_1,9363,0,Standing
3216,Patient_1,9365,0,Standing
3217,Patient_1,9366,0,Standing
3218,Patient_1,9367,0,Standing
3219,Patient_1,9368,0,Standing
3220,Patient_1,9369,0,Standing
3221,Patient_1,9370,0,Standing
3222,Patient_1,9371,0,Standing
3223,Patient_1,9372,0,Standing
3224,Patient_1,9373,0,Standing
3225,Patient_1,9374,0,Standing
3226,Patient_1,9376,0,Standing
3227,Patient_1,9377,0,Standing
3228,Patient_1,9378,0,Standing
3229,Patient_1,9379,0,Standing
3230,Patient_1,9380,0,Standing
3231,Patient_1,9381,0,Standing
3232,Patient_1,9382,0,Standing
3233,Patient_1,9383,0,Standing
3234,Patient_1,9384,0,Standing
3235,Patient_1,9385,0,Standing
3236,Patient_1,9387,0,Standing
3237,Patient_1,9388,0,Standing
3238,Patient_1,9389,0,Standing
3239,Patient_1,9390,0,Standing
3240,Patient_1,9391,0,Standing
3241,Patient_1,9392,0,Standing
3242,Patient_1,9393,0,Standing
3243,Patient_1,9394,0,Standing
3244,Patient_1,9395,0,Standing
3245,Patient_1,9396,0,Standing
3246,Patient_1,9398,0,Standing
3247,Patient_1,9399,0,Standing
3248,Patient_1,9400,0,Standing
3249,Patient_1,9401,0,Standing
3250,Patient_1,9402,0,Standing
3251,Patient_1,9403,0,Standing
3252,Patient_1,9404,0,Standing
3253,Patient_1,9405,0,Standing
3254,Patient_1,9406,0,Standing
3255,Patient_1,9407,0,Standing
3256,Patient_1,9409,0,Standing
3257,Patient_1,9410,0,Standing
3258,Patient_1,9411,0,Standing
3259,Patient_1,9412,0,Standing
3260,Patient_1,9413,0,Standing
3261,Patient_1,9414,0,Standing
3262,Patient_1,9415,0,Standing
3263,Patient_1,9416,0,Standing
3264,Patient_1,9417,0,Standing
3265,Patient_1,9418,0,Standing
3266,Patient_1,9420,0,Standing
3267,Patient_1,9421,0,Standing
3268,Patient_1,9422,0,Standing
3269,Patient_1,9423,0,Standing
3270,Patient_1,9424,0,Standing
3271,Patient_1,9425,0,Standing
3272,Patient_1,9426,0,Standing
3273,Patient_1,9427,0,Standing
3274,Patient_1,9428,0,Standing
3275,Patient_1,9429,0,Standing
3276,Patient_1,9431,0,Standing
3277,Patient_1,9432,0,Standing
3278,Patient_1,9433,0,Standing
3279,Patient_1,9434,0,Standing
3280,Patient_1,9435,0,Standing
3281,Patient_1,9436,0,Standing
3282,Patient_1,9437,0,Standing
3283,Patient_1,9438,0,Standing
3284,Patient_1,9439,0,Standing
3285,Patient_1,9440,0,Standing
3286,Patient_1,9442,0,Standing
3287,Patient_1,9443,0,Standing
3288,Patient_1,9444,0,Standing
3289,Patient_1,9445,0,Standing
3290,Patient_1,9446,0,Standing
3291,Patient_1,9447,0,Standing
3292,Patient_1,9448,0,Standing
3293,Patient_1,9449,0,Standing
3294,Patient_1,9450,0,Standing
3295,Patient_1,9451,0,Standing
3296,Patient_1,9454,0,Standing
3297,Patient_1,9455,0,Standing
3298,Patient_1,9456,0,Standing
3299,Patient_1,9457,0,Standing
3300,Patient_1,9458,0,Standing
3301,Patient_1,9459,0,Standing
3302,Patient_1,9460,0,Standing
3303,Patient_1,9461,0,Standing
3304,Patient_1,9462,0,Standing
3305,Patient_1,9463,0,Standing
3306,Patient_1,9465,0,Standing
3307,Patient_1,9466,0,Standing
3308,Patient_1,9467,0,Standing
3309,Patient_1,9468,0,Standing
3310,Patient_1,9469,0,Standing
3311,Patient_1,9470,0,Standing
3312,Patient_1,9471,0,Standing
3313,Patient_1,9472,0,Standing
3314,Patient_1,9473,0,Standing
3315,Patient_1,9474,0,Standing
3316,Patient_1,9476,0,Standing
3317,Patient_1,9477,0,Standing
3318,Patient_1,9478,0,Standing
3319,Patient_1,9479,0,Standing
3320,Patient_1,9480,0,Standing
3321,Patient_1,9481,0,Standing
3322,Patient_1,9482,0,Standing
3323,Patient_1,9483,0,Standing
3324,Patient_1,9484,0,Standing
3325,Patient_1,9485,0,Standing
3326,Patient_1,9487,0,Standing
3327,Patient_1,9488,0,Standing
3328,Patient_1,9489,0,Standing
3329,Patient_1,9490,0,Standing
3330,Patient_1,9491,0,Standing
3331,Patient_1,9492,0,Standing
3332,Patient_1,9493,0,Standing
3333,Patient_1,9494,0,Standing
3334,Patient_1,9495,0,Standing
3335,Patient_1,9496,0,Standing
3336,Patient_1,9498,0,Standing
3337,Patient_1,9499,0,Standing
3338,Patient_1,9500,0,Standing
3339,Patient_1,9501,0,Standing
3340,Patient_1,9502,0,Standing
3341,Patient_1,9503,0,Standing
3342,Patient_1,9504,0,Standing
3343,Patient_1,9505,0,Standing
3344,Patient_1,9506,0,Standing
3345,Patient_1,9507,0,Standing
3346,Patient_1,9509,0,Standing
3347,Patient_1,9510,0,Standing
3348,Patient_1,9511,0,Standing
3349,Patient_1,9512,0,Standing
3350,Patient_1,9513,0,Standing
3351,Patient_1,9514,0,Standing
3352,Patient_1,9515,0,Standing
3353,Patient_1,9516,0,Standing
3354,Patient_1,9517,0,Standing
3355,Patient_1,9518,0,Standing
3356,Patient_1,9520,0,Standing
3357,Patient_1,9521,0,Standing
3358,Patient_1,9522,0,Standing
3359,Patient_1,9523,0,Standing
3360,Patient_1,9524,0,Standing
3361,Patient_1,9525,0,Standing
3362,Patient_1,9526,0,Standing
3363,Patient_1,9527,0,Standing
3364,Patient_1,9528,0,Standing
3365,Patient_1,9529,0,Standing
3366,Patient_1,9531,0,Standing
3367,Patient_1,9532,0,Standing
3368,Patient_1,9533,0,Standing
3369,Patient_1,9534,0,Standing
3370,Patient_1,9535,0,Standing
3371,Patient_1,9536,0,Standing
3372,Patient_1,9537,0,Standing
3373,Patient_1,9538,0,Standing
3374,Patient_1,9539,0,Standing
3375,Patient_1,9540,0,Standing
3376,Patient_1,9542,0,Standing
3377,Patient_1,9543,0,Standing
3378,Patient_1,9544,0,Standing
3379,Patient_1,9545,0,Standing
3380,Patient_1,9546,0,Standing
3381,Patient_1,9547,0,Standing
3382,Patient_1,9548,0,Standing
3383,Patient_1,9549,0,Standing
3384,Patient_1,9550,0,Standing
3385,Patient_1,9551,0,Standing
3386,Patient_1,9553,0,Standing
3387,Patient_1,9554,0,Standing
3388,Patient_1,9555,0,Standing
3389,Patient_1,9556,0,Standing
3390,Patient_1,9557,0,Standing
3391,Patient_1,9558,0,Standing
3392,Patient_1,9559,0,Standing
3393,Patient_1,9560,0,Standing
3394,Patient_1,9561,0,Standing
3395,Patient_1,9562,0,Standing
3396,Patient_1,9566,0,Standing
3397,Patient_1,9567,0,Standing
3398,Patient_1,9568,0,Standing
3399,Patient_1,9569,0,Standing
3400,Patient_1,9570,0,Standing
3401,Patient_1,9571,0,Standing
3402,Patient_1,9572,0,Standing
3403,Patient_1,9573,0,Standing
3404,Patient_1,9574,0,Standing
3405,Patient_1,9575,0,Standing
3406,Patient_1,9577,0,Standing
3407,Patient_1,9578,0,Standing
3408,Patient_1,9579,0,Standing
3409,Patient_1,9580,0,Standing
3410,Patient_1,9581,0,Standing
3411,Patient_1,9582,0,Standing
3412,Patient_1,9583,0,Standing
3413,Patient_1,9584,0,Standing
3414,Patient_1,9585,0,Standing
3415,Patient_1,9586,0,Standing
3416,Patient_1,9588,0,Standing
3417,Patient_1,9589,0,Standing
3418,Patient_1,9590,0,Standing
3419,Patient_1,9591,0,Standing
3420,Patient_1,9592,0,Standing
3421,Patient_1,9593,0,Standing
3422,Patient_1,9594,0,Standing
3423,Patient_1,9595,0,Standing
3424,Patient_1,9596,0,Standing
3425,Patient_1,9597,0,Standing
3426,Patient_1,9599,0,Standing
3427,Patient_1,9600,0,Standing
3428,Patient_1,9601,0,Standing
3429,Patient_1,9602,0,Standing
3430,Patient_1,9603,0,Standing
3431,Patient_1,9604,0,Standing
3432,Patient_1,9605,0,Standing
3433,Patient_1,9606,0,Standing
3434,Patient_1,9607,0,Standing
3435,Patient_1,9608,0,Standing
3436,Patient_1,9610,0,Standing
3437,Patient_1,9611,0,Standing
3438,Patient_1,9612,0,Standing
3439,Patient_1,9613,0,Standing
3440,Patient_1,9614,0,Standing
3441,Patient_1,9615,0,Standing
3442,Patient_1,9616,0,Standing
3443,Patient_1,9617,0,Standing
3444,Patient_1,9618,0,Standing
3445,Patient_1,9619,0,Standing
3446,Patient_1,9621,0,Standing
3447,Patient_1,9622,0,Standing
3448,Patient_1,9623,0,Standing
3449,Patient_1,9624,0,Standing
3450,Patient_1,9625,0,Standing
3451,Patient_1,9626,0,Standing
3452,Patient_1,9627,0,Standing
3453,Patient_1,9628,0,Standing
3454,Patient_1,9629,0,Standing
3455,Patient_1,9630,0,Standing
3456,Patient_1,9632,0,Standing
3457,Patient_1,9633,0,Standing
3458,Patient_1,9634,0,Standing
3459,Patient_1,9635,0,Standing
3460,Patient_1,9636,0,Standing
3461,Patient_1,9637,0,Standing
3462,Patient_1,9638,0,Standing
3463,Patient_1,9639,0,Standing
3464,Patient_1,9640,0,Standing
3465,Patient_1,9641,0,Standing
3466,Patient_1,9643,0,Standing
3467,Patient_1,9644,0,Standing
3468,Patient_1,9645,0,Standing
3469,Patient_1,9646,0,Standing
3470,Patient_1,9647,0,Standing
3471,Patient_1,9648,0,Standing
3472,Patient_1,9649,0,Standing
3473,Patient_1,9650,0,Standing
3474,Patient_1,9651,0,Standing
3475,Patient_1,9652,0,Standing
3476,Patient_1,9654,0,Standing
3477,Patient_1,9655,0,Standing
3478,Patient_1,9656,0,Standing
3479,Patient_1,9657,0,Standing
3480,Patient_1,9658,0,Standing
3481,Patient_1,9659,0,Standing
3482,Patient_1,9660,0,Standing
3483,Patient_1,9661,0,Standing
3484,Patient_1,9662,0,Standing
3485,Patient_1,9663,0,Standing
3486,Patient_1,9665,0,Standing
3487,Patient_1,9666,0,Standing
3488,Patient_1,9667,0,Standing
3489,Patient_1,9668,0,Standing
3490,Patient_1,9669,0,Standing
3491,Patient_1,9670,0,Standing
3492,Patient_1,9671,0,Standing
3493,Patient_1,9672,0,Standing
3494,Patient_1,9673,0,Standing
3495,Patient_1,9674,0,Standing
3496,Patient_1,9677,0,Standing
3497,Patient_1,9678,0,Standing
3498,Patient_1,9679,0,Standing
3499,Patient_1,9680,0,Standing
3500,Patient_1,9681,0,Standing
3501,Patient_1,9682,0,Standing
3502,Patient_1,9683,0,Standing
3503,Patient_1,9684,0,Standing
3504,Patient_1,9685,0,Standing
3505,Patient_1,9686,0,Standing
